,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,label
11,0.0,0.0,0.2941281,0.0,0.26807475,0.0,0.30349702,0.0,0.0,0.0,0.043780163,0.0,0.22963919,0.0,0.0,0.0,0.0,0.33867264,0.0,0.0,0.26956886,0.19445053,0.19967367,0.0,0.10845649,0.21473546,0.3121369,0.29228178,0.0,0.27883244,0.0,0.0,0.19247296,0.0,0.0,0.0,0.0,0.36626667,0.0,0.20158419,0.051107507,0.0,0.059123944,0.2474584,0.43596923,0.0,0.3575487,0.0,0.0,0.0,0.0,0.0,0.49271002,0.0,0.0,0.29413503,0.0,0.0,0.32028717,0.0036951024,0.0,0.08736058,0.0,0.35542032,0.20294957,0.23496476,0.0,0.0,0.0,0.41844827,0.0,0.32424524,0.27414057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1468679,0.35562196,0.28798002,0.0,0.29367197,0.3214548,0.24342982,0.22405277,0.0,0.022163741,0.06846607,0.0,0.0,0.26890427,0.0,0.0,0.0,0.0,0.1655839,0.0,0.0,0.0,0.0,0.0,0.22452724,0.0,0.0,0.13652638,0.0,0.0,0.0,0.0,0.09790697,0.0,0.0,0.0,0.30202022,0.009885038,0.0,0.0,0.17281853,0.0,0.0,0.29251945,0.2798977,0
12,0.0,0.0,0.283854,0.0,0.2657094,0.0,0.29636878,0.0,0.0,0.0,0.04318366,0.0,0.2152678,0.0,0.0,0.0,0.0,0.32928205,0.0,0.0,0.26917955,0.19820379,0.19548865,0.0,0.10348066,0.20404287,0.2964494,0.2760284,0.0,0.27163956,0.0,0.0,0.18715557,0.0,0.0,0.0,0.0,0.35354778,0.0,0.19563766,0.041392796,0.0,0.06174746,0.24061635,0.4238682,0.0,0.34738386,0.0,0.0,0.0,0.0,0.0,0.4750885,0.0,0.0,0.28757593,0.0,0.0,0.31738675,0.00010661967,0.0,0.08441469,0.002711365,0.34166223,0.1948534,0.23256642,0.0,0.0,0.0,0.40386325,0.0,0.31649724,0.26704964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1500955,0.34396183,0.2824815,0.0,0.28804964,0.31095177,0.23707294,0.216822,0.0,0.01670647,0.065834165,0.0,0.0,0.2591468,0.0,0.0,0.0,0.0,0.16230668,0.0,0.0,0.0,0.0,0.0,0.21855052,0.0,0.0,0.13452153,0.0,0.0,0.0,0.0,0.10164806,0.0,0.0,0.0,0.29323497,0.008861986,0.0,0.0,0.16649815,0.0,0.0,0.2863935,0.2731352,0
13,0.0,0.0,0.2673622,0.0,0.25310597,0.0,0.27790835,0.0,0.0,0.0,0.037276316,0.0,0.20575355,0.0,0.0,0.0,0.0,0.31212422,0.0,0.0,0.25271916,0.18064237,0.1819008,0.0,0.10247514,0.19868675,0.27715084,0.26352456,0.0,0.2596815,0.0,0.0,0.17868125,0.0,0.0,0.0,0.0,0.33205765,0.0,0.18359637,0.04623977,0.0,0.05453414,0.22378118,0.40046415,0.0,0.32805234,0.0,0.0,0.0,0.0,0.0,0.44765124,0.0,0.0,0.27201557,0.0,0.0,0.2981415,0.0,0.0,0.07910539,0.0,0.32706612,0.18463095,0.2127036,0.0,0.0,0.0,0.38205615,0.0,0.29696018,0.25082862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1350626,0.32362062,0.2655716,0.0,0.26642329,0.28894937,0.22833952,0.20615177,0.0,0.013292705,0.062470812,0.0,0.0,0.24547134,0.0,0.0,0.0,0.0,0.16011903,0.0,0.0,0.0,0.0,0.0,0.2107842,0.0,0.0,0.12745944,0.0,0.0,0.0,0.0,0.09528277,0.0,0.0,0.0,0.2767695,0.00862773,0.0,0.0,0.16038862,0.0,0.0,0.27288973,0.25821042,0
14,0.0,0.0,0.26922265,0.0,0.25317574,0.0,0.27669594,0.0,0.0,0.0,0.041759964,0.0,0.21150593,0.0,0.0030823033,0.0,0.0,0.31586993,0.0,0.0,0.25766775,0.19192183,0.18811984,0.0,0.10183164,0.19961014,0.28605962,0.26854387,0.0,0.25951326,0.0,0.0,0.17806268,0.0,0.0,0.0,0.0,0.34000844,0.0,0.19023904,0.045978162,0.0,0.056053713,0.22531846,0.40798727,0.0,0.32847324,0.0,0.0,0.0,0.0,0.0,0.45897034,0.0,0.0,0.27659005,0.0,0.0,0.3009232,0.00091937,0.0,0.07809069,0.0026142742,0.33841783,0.18805657,0.22204109,0.0,0.0,0.0,0.38924673,0.0,0.3042835,0.25542206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13878806,0.32855928,0.27319545,0.0,0.2750701,0.29772395,0.23517549,0.20944731,0.0,0.018718801,0.05878988,0.0,0.0,0.25164452,0.0,0.0,0.0,0.0,0.15552805,0.0,0.0,0.0,0.0,0.0,0.20990688,0.0,0.0,0.12453612,0.0,0.0,0.0,0.0,0.100614116,0.0,0.0,0.0,0.28447187,0.009992654,0.0,0.0,0.16007641,0.0,0.0,0.2810735,0.26257616,0
15,0.0,0.0,0.2826023,0.0,0.2620191,0.0,0.29183215,0.0,0.0,0.0,0.040439878,0.0,0.22231139,0.0,0.003633976,0.0,0.0,0.32510918,0.0,0.0,0.26622963,0.19016923,0.19155261,0.0,0.10105876,0.20691794,0.29630375,0.28080237,0.0,0.2709606,0.0,0.0,0.18665126,0.0,0.0,0.0,0.0,0.35018614,0.0,0.19612513,0.051174894,0.0,0.056909256,0.23478213,0.41881153,0.0,0.34362334,0.0,0.0,0.0,0.0,0.0,0.47606835,0.0,0.0,0.28097752,0.0,0.0,0.31380954,0.0038724057,0.0,0.086229965,0.0,0.338934,0.19119686,0.22043364,0.0,0.0,0.0,0.40397137,0.0,0.31362298,0.26303023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14769119,0.33690143,0.2785102,0.0,0.28221172,0.3073657,0.2345563,0.21456595,0.0,0.02283505,0.06426149,0.0,0.0,0.2615466,0.0,0.0,0.0,0.0,0.16095206,0.0,0.0,0.0,0.0,0.0,0.22062817,0.0,0.0,0.13362326,0.0,0.0,0.0,0.0,0.09877761,0.0,0.0,0.0,0.29321736,0.01019374,0.0,0.0,0.16686475,0.0,0.0,0.28349432,0.26854596,0
16,0.0,0.0,0.26564816,0.0,0.25218284,0.0,0.27394968,0.0,0.0,0.0,0.037232436,0.0,0.20682333,0.0,0.00017502345,0.0,0.0,0.307443,0.0,0.0,0.25200754,0.17985368,0.18386012,0.0,0.095440045,0.19459838,0.27966422,0.2610197,0.0,0.2568275,0.0,0.0,0.17224303,0.0,0.0,0.0,0.0,0.3274509,0.0,0.18361478,0.04688456,0.0,0.056297623,0.21874411,0.397498,0.0,0.32412547,0.0,0.0,0.0,0.0,0.0,0.44912723,0.0,0.0,0.27053195,0.0,0.0,0.29645512,0.0,0.0,0.077114,0.0006443737,0.32368636,0.18267047,0.20972046,0.0,0.0,0.0,0.37830642,0.0,0.2939498,0.24944547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13557233,0.31917232,0.26917836,0.0004583383,0.26617256,0.2858408,0.22704048,0.2036374,0.0,0.014495358,0.059343334,0.0,0.0,0.24605785,0.0,0.0,0.0,0.0,0.15234163,0.0,0.0,0.0,0.0,0.0,0.20671713,0.0,0.0,0.12316968,0.0,0.0,0.0,0.0,0.09423549,0.0,0.0,0.0,0.27558136,0.009417287,0.0,0.0,0.15855263,0.0,0.0,0.27379292,0.2540231,0
17,0.0,0.0,0.27910674,0.0,0.25686854,0.0,0.28194627,0.0,0.0,0.0,0.043444905,0.0,0.21360566,0.0,0.0,0.0,0.0,0.31749114,0.0,0.0,0.2609656,0.19009495,0.18991116,0.0,0.10147391,0.20223626,0.29088828,0.27053368,0.0,0.26362073,0.0,0.0,0.18208233,0.0,0.0,0.0,0.0,0.3425509,0.0,0.19091183,0.043974847,0.0,0.057678428,0.22867504,0.41361606,0.0,0.3371496,0.0,0.0,0.0,0.0,0.0,0.45969763,0.0,0.0,0.28171682,0.0,0.0,0.3049292,0.00053389,0.0,0.08354445,0.0,0.33699745,0.19180207,0.21898825,0.0,0.0,0.0,0.389499,0.0,0.3082315,0.25345248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1401618,0.3326053,0.27549762,0.0,0.2759452,0.2988119,0.2311523,0.21419209,0.0,0.017051194,0.066400915,0.0,0.0,0.25379482,0.0,0.0,0.0,0.0,0.15892816,0.0,0.0,0.0,0.0,0.0,0.21651101,0.0,0.0,0.12931718,0.0,0.0,0.0,0.0,0.0972737,0.0,0.0,0.0,0.2856524,0.008131917,0.0,0.0,0.15981144,0.0,0.0,0.282792,0.26328695,0
18,0.0,0.0,0.3074021,0.0,0.28222242,0.0,0.3188144,0.0,0.0,0.0,0.044327013,0.0,0.23432004,0.0,0.0009847414,0.0,0.0,0.35260662,0.0,0.0,0.2858098,0.20867674,0.20392089,0.0,0.1144072,0.22374223,0.32414672,0.29765177,0.0,0.28696835,0.0,0.0,0.20453167,0.0,0.0,0.0,0.0,0.3828422,0.0,0.21048902,0.04651843,0.0,0.061931215,0.2560061,0.45622715,0.0,0.37225777,0.0,0.0,0.0,0.0,0.0,0.5110409,0.0,0.0,0.30386683,0.0,0.0,0.33695972,0.0034275223,0.0,0.08879407,0.0,0.37145725,0.2091266,0.24809921,0.0,0.0,0.0,0.43684956,0.0,0.34161106,0.2892556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15368354,0.3685593,0.30177164,0.0,0.3109073,0.33542633,0.2520253,0.23314136,0.0,0.021376766,0.07052353,0.0,0.0,0.28051487,0.0,0.0,0.0,0.0,0.17108046,0.0,0.0,0.0,0.0,0.0,0.23683257,0.0,0.0,0.14546455,0.0,0.0,0.0,0.0,0.103839844,0.0,0.0,0.0,0.3152288,0.011044149,0.0,0.0,0.1847058,0.0,0.0,0.30490187,0.2915274,0
19,0.0,0.0,0.2909018,0.0,0.27001598,0.0,0.29755393,0.0,0.0,0.0,0.041216023,0.0,0.21454972,0.0,0.0005107485,0.0,0.0,0.33324122,0.0,0.0,0.27051926,0.19778161,0.19502456,0.0,0.11061913,0.20706865,0.30178714,0.27834103,0.0,0.27853513,0.0,0.0,0.1898737,0.0,0.0,0.0,0.0,0.36179724,0.0,0.19947746,0.045387823,0.0,0.057864122,0.24311092,0.42792195,0.0,0.35709813,0.0,0.0,0.0,0.0,0.0,0.48333272,0.0,0.0,0.2893044,0.0,0.0,0.31735206,0.0,0.0,0.085853115,0.0,0.3484113,0.1989126,0.23624644,0.0,0.0,0.0,0.40670028,0.0,0.31934914,0.27112615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14947127,0.34457502,0.283876,0.0,0.28803936,0.3121687,0.24208964,0.22004986,0.0,0.016031602,0.06438008,0.0,0.0,0.25896046,0.0,0.0,0.0,0.0,0.16905397,0.0,0.0,0.0,0.0,0.0,0.22483894,0.0,0.0,0.13596293,0.0,0.0,0.0,0.0,0.101196386,0.0,0.0,0.0,0.29563722,0.008940865,0.0,0.0,0.17249946,0.0,0.0,0.2926169,0.27615672,0
20,0.0,0.0,0.25163278,0.0,0.23858225,0.0,0.2582744,0.0,0.0,0.0,0.04122257,0.0,0.19504973,0.0,0.0,0.0,0.0,0.29168954,0.0,0.0,0.234662,0.17028461,0.17458114,0.0,0.098149486,0.17953359,0.2602643,0.24772885,0.0,0.24361071,0.0,0.0,0.160243,0.0,0.0,0.0,0.0,0.31119376,0.0,0.17301658,0.0429538,0.0,0.051987015,0.20717533,0.37015903,0.0,0.30691501,0.0,0.0,0.0,0.0,0.0,0.41838446,0.0,0.0,0.25444585,0.0,0.0,0.27776307,0.0,0.0,0.06878059,0.0,0.30889753,0.1738434,0.20208971,0.0,0.0,0.0,0.35148606,0.0,0.2742984,0.2337201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124985054,0.3072247,0.2537015,0.0012720102,0.24936032,0.2689215,0.21383174,0.19235368,0.0,0.010444617,0.05970582,0.0,0.0,0.22872436,0.0,0.0,0.0,0.0,0.14810635,0.0,0.0,0.0,0.0,0.0,0.19709562,0.0,0.0,0.11610621,0.0,0.0,0.0,0.0,0.09509907,0.0,0.0,0.0,0.26338306,0.005217733,0.0,0.0,0.14643592,0.0,0.0,0.25863418,0.24014603,0
21,0.0,0.0,0.2816256,0.0,0.26078248,0.0,0.29336163,0.0,0.0,0.0,0.041781917,0.0,0.21801612,0.0,0.0015933756,0.0,0.0,0.32478872,0.0,0.0,0.26558328,0.19040689,0.19421846,0.0,0.10254806,0.2055825,0.2969887,0.28002197,0.0,0.27191412,0.0,0.0,0.19006547,0.0,0.0,0.0,0.0,0.35166067,0.0,0.19469875,0.04834737,0.0,0.060414642,0.23558807,0.4210562,0.0,0.34421787,0.0,0.0,0.0,0.0,0.0,0.47616076,0.0,0.0,0.28564513,0.0,0.0,0.3147988,0.00058550574,0.0,0.08087914,0.0,0.34270298,0.1933205,0.22148111,0.0,0.0,0.0,0.40016165,0.0,0.3102972,0.263458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14156164,0.33852747,0.27822518,0.0,0.28341198,0.3067288,0.23485933,0.21704312,0.0,0.021912597,0.06513475,0.0,0.0,0.25998262,0.0,0.0,0.0,0.0,0.16552612,0.0,0.0,0.0,0.0,0.0,0.21727897,0.0,0.0,0.13562904,0.0,0.0,0.0,0.0,0.09930277,0.0,0.0,0.0,0.2916346,0.010967017,0.0,0.0,0.16666768,0.0,0.0,0.2855986,0.26761547,0
