,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,label
1,0.0,0.03411885,0.0,0.0,0.0,0.0,0.43920827,0.24815018,0.0,0.019242823,0.16489701,0.58157086,0.0,0.0,0.0,0.0,0.5322137,0.0,0.07254493,0.0,0.57161975,1.0283504,0.05882015,0.0,0.5474293,0.45273402,0.0,0.0,0.383578,0.0,0.19305515,0.31487745,0.10453007,0.0,0.942135,0.0,0.2603149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211867,0.13681279,0.0,0.0,0.8679853,0.0975752,0.0,0.13119206,0.29488143,0.2544771,0.11193524,0.0,0.0,0.0,0.0,0.7766171,0.0,0.005318772,0.3881663,0.0,0.0,0.0,0.0,0.22447342,0.14814049,0.60661805,0.20098294,0.10059276,1.22485,0.46283782,0.18172474,0.23563407,0.0,0.0,0.0,0.0,0.078629695,0.2539655,0.0,0.8443491,0.4138074,0.23040675,0.09714241,0.2537398,0.24119444,0.0,0.31099468,0.061576463,0.0,0.0,0.9201546,0.26991656,0.6544639,0.0,0.17083605,0.0,0.0,0.0,0.6929041,0.0,0.0,0.04954485,0.55544454,0.47419193,0.0,0.19364795,0.0,0.0,0.8344406,0.0,0.22066717,0.33585113,0.0,0.3538553,0.09672177,0.45543683,0.09627045,0.0,0.0,0.0,0.0,0.6460843,0.0,0.109537676,0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.21565007,0.2341545,0.0,0.061757255,0.0,0.27346522,0.0,0.0,0.0,0.0,0.23206377,0.08289939,0.027672488,0.0,0.32872754,0.41088524,0.0,0.0,0.27379358,0.10097536,0.0,0.0,0.48092693,0.0,0.1517479,0.095454216,0.0,0.0,0.6618232,0.0,0.017652914,0.014954446,0.0,0.0,0.0,0.0,0.0,0.0060818344,0.27275565,0.0,0.0,0.0,0.54575336,0.0,0.0,0.07057384,0.1440575,0.18152943,0.0,0.0,0.04405931,0.0,0.0,0.5158399,0.0,0.02271298,0.28583115,0.0,0.0,0.0,0.0,0.09532439,0.075293854,0.33944228,0.19207712,0.029998083,0.5941932,0.31120223,0.14511816,0.11785355,0.0,0.0,0.0,0.0,0.0,0.10149977,0.0155802965,0.62351125,0.29686734,0.057879355,0.006646868,0.14341962,0.2544069,0.0,0.011088214,0.0,0.0,0.005616653,0.41395453,0.058797367,0.45106536,0.0,0.17435189,0.0,0.0,0.0,0.22141565,0.0,0.12559414,0.09362823,0.19014835,0.0699469,0.0,0.17163104,0.0,0.0,0.38773647,0.0,0.0,0.10349631,0.043928914,0.3164146,0.0,0.3187598,0.07390395,0.0,0.0,0.0,0.049541537,0.3085207,0.0,0.26634982,0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.84626645,0.24681708,0.0056571476,0.02305558,0.035895124,0.997066,0.0,0.0,0.0,0.0,1.1276517,0.0,0.14835581,0.0,0.6074945,1.6872835,0.28057435,0.0,0.88358116,0.87782484,0.0,0.0,0.42783374,0.0,0.39540085,0.4046664,0.47261783,0.0,1.258258,0.0,0.41751912,0.0,0.0,0.07075944,0.080618046,0.0,0.0,0.0,0.34090424,0.20815101,0.0,0.0,1.2204679,0.44155914,0.0,0.107660204,0.3071122,0.14199057,0.2505328,0.0,0.0,0.0823468,0.0,1.0538388,0.0,0.0,0.607615,0.0,0.0,0.0,0.0,0.27600557,0.3778006,0.75574076,0.24159928,0.13952403,1.5701019,0.8491617,0.24413815,0.38855052,0.0,0.0,0.0,0.0,0.07298317,0.46326095,0.0,0.9050825,0.27112243,0.46073553,0.0,0.5432282,0.33059344,0.123991266,0.33602747,0.28221613,0.0117719695,0.0,1.3325193,0.060115077,1.0482402,0.0,0.048208464,0.0,0.0,0.0,0.7262937,0.0,0.0,0.0,0.6435051,0.63979775,0.0,0.089741565,0.0,0.0,0.98364145,0.0,0.43368238,0.48789495,0.0,0.3927632,0.13954026,0.40187138,0.06320143,0.0,0.0,0.0,0.052961636,0.90389323,0.0,0.280778,0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.42473945,0.15628769,0.0,0.118583456,0.0,0.37005362,0.0,0.0,0.0,0.0,0.4804551,0.042818725,0.09692398,0.0,0.3718298,0.62463087,0.0,0.0,0.37853217,0.22458386,0.0,0.0,0.35173005,0.0,0.14282563,0.14743952,0.054420218,0.0,0.65037394,0.0,0.08888371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13385391,0.0,0.0,0.0,0.5056186,0.130977,0.0,0.0,0.2167759,0.26845002,0.0,0.0,0.0,0.09733051,0.0,0.47944766,0.0,0.0,0.2144683,0.0,0.0,0.0,0.0,0.30331004,0.11752863,0.31639615,0.1655957,0.0044059344,0.7678331,0.35849875,0.26233345,0.1333376,0.0,0.0,0.049779747,0.0,0.0,0.3239289,0.015228074,0.5567179,0.21265711,0.1336472,0.0,0.23144689,0.2220303,0.0,0.05476463,0.032287046,0.030865792,0.0,0.654818,0.0,0.40682504,0.0,0.16352715,0.0,0.0,0.0,0.29025343,0.0,0.0,0.0,0.3362224,0.21703681,0.0,0.032957196,0.0,0.0,0.40403762,0.0,0.14503045,0.22983837,0.0,0.24486129,0.0,0.2167708,0.07121067,0.0,0.0,0.0,0.054073144,0.47913554,0.0,0.14611542,0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.8824908,0.4541614,0.1864857,0.0,0.0,1.1011754,0.0,0.0,0.0,0.0,1.4312934,0.0,0.22346514,0.0,0.84691787,1.9672291,0.42129487,0.0,1.0203309,1.2979112,0.0,0.0,0.13016813,0.0,0.30879468,0.68264395,0.4715967,0.0,1.0575262,0.0,0.91573024,0.0,0.0,0.0,0.21567798,0.0,0.0,0.0,0.15977028,0.5832783,0.0,0.19655922,1.3299416,0.814412,0.10472568,0.026667546,0.478848,0.13676155,0.3696257,0.0,0.0,0.15551038,0.0,1.1452582,0.0,0.0,0.5943032,0.0,0.0,0.0,0.0,0.6978368,0.70113015,0.8105136,0.27832127,0.35583702,2.0367641,0.9560227,0.08672239,0.570219,0.0,0.0,0.0,0.0,0.29863328,0.73971844,0.0,1.2918344,0.3718561,0.71174943,0.19077322,0.63502955,0.5198788,0.0,0.8964091,0.58680123,0.1654021,0.0,1.7205787,0.26797092,1.1666976,0.0,0.06696857,0.0,0.0,0.0,1.1907957,0.0,0.0,0.0114636365,1.0836189,1.0023241,0.0,0.18972573,0.0,0.0,1.3625118,0.038495414,0.2312633,1.0008729,0.0,0.096646726,0.34614536,0.3230676,0.0,0.0,0.0,0.0,0.0,1.0374606,0.0,0.0,0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.5228185,0.29575118,0.0,0.0,0.08450468,0.6053103,0.0,0.0,0.0,0.0,0.71256375,0.0,0.13020886,0.0,0.7261142,1.0543908,0.1811643,0.0,0.66626096,0.35725746,0.0,0.0,0.38562316,0.0,0.07802619,0.4609706,0.2629914,0.0,0.95406854,0.0,0.35917413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316113,0.3261352,0.0,0.07882008,0.92571396,0.24772917,0.0,0.1311688,0.2210955,0.31383252,0.10977496,0.0067748185,0.0,0.0009645261,0.0,0.7890876,0.0,0.0,0.4510771,0.0,0.0,0.0,0.0,0.3246847,0.24769045,0.80610824,0.21992782,0.22118475,1.503479,0.51291996,0.32325053,0.37281317,0.0,0.0,0.0,0.0,0.0,0.28129798,0.0810762,0.9835149,0.43517312,0.36366564,0.19152328,0.41248044,0.3232097,0.0,0.5078661,0.055463582,0.0,0.0,0.9959173,0.32670254,0.7575093,0.0,0.25500172,0.0,0.0,0.0,0.7403843,0.0,0.0,0.19848214,0.6099763,0.49907556,0.0,0.0,0.0,0.0,1.0640651,0.004527673,0.18474174,0.49466228,0.0,0.39332533,0.1780592,0.34656796,0.06469624,0.0,0.0,0.0,0.0,0.8897162,0.0,0.21466464,0
7,0.0,0.058595914,0.0,0.0,0.0,0.0,0.15117674,0.19715744,0.0,0.0,0.16663294,0.39112166,0.0,0.0,0.0,0.0,0.33674374,0.08650815,0.23422804,0.016355624,0.3153187,0.60170895,0.0,0.0,0.28173375,0.03565371,0.0,0.0,0.42850685,0.0,0.1295463,0.10086736,0.08014718,0.0,0.65848666,0.0,0.0,0.0,0.0,0.0,0.0,0.03991836,0.0,0.025611605,0.52249944,0.0,0.0,0.0,0.52664644,0.0,0.0,0.081160486,0.0985927,0.33678746,0.0,0.0,0.14747646,0.047469515,0.0,0.54967433,0.0,0.0,0.26795822,0.0,0.0,0.0,0.0,0.04257779,0.002547916,0.39252928,0.24160512,0.07276511,0.53083754,0.44875687,0.111354485,0.016230281,0.0,0.0,0.0,0.0,0.0,0.07153109,0.0,0.49068198,0.21755718,0.22758304,0.10275057,0.14524497,0.21408206,0.0,0.0,0.0,0.0,0.0,0.51593536,0.06954367,0.34440964,0.0,0.0635252,0.0,0.0,0.0,0.29373562,0.0,0.0,0.020134414,0.02984558,0.07555993,0.0,0.10180899,0.0,0.0,0.4164078,0.0,0.115339786,0.08995193,0.026490241,0.4692486,0.0,0.2539643,0.19782549,0.0,0.0,0.0,0.042585816,0.37431943,0.0,0.46636254,0
8,0.0,0.040401075,0.0,0.0,0.0,0.0,0.2562947,0.17134756,0.0,0.0,0.31051034,0.40895036,0.0,0.0,0.0,0.0,0.43142113,0.0,0.1297273,0.0,0.5587427,0.80304503,0.0,0.0,0.38163483,0.20068574,0.0,0.0,0.43224436,0.0,0.11279753,0.10329918,0.077936165,0.0,0.8632575,0.0,0.00689847,0.0,0.0,0.0,0.0,0.0,0.0,0.05345785,0.50619113,0.0,0.0,0.0,0.8054729,0.0065380186,0.0,0.22783634,0.0,0.37389943,0.0135368705,0.0,0.055574585,0.0,0.0,0.6787149,0.0,0.0,0.4602417,0.0,0.0,0.0,0.0,0.0,0.2677269,0.69622815,0.10708011,0.0,1.0238931,0.5839954,0.20040995,0.13992289,0.0,0.0,0.0,0.0,0.0,0.19606683,0.0,0.86104244,0.27030265,0.3740085,0.22797918,0.28842267,0.23819473,0.0,0.17506617,0.12995315,0.0,0.03587081,0.6141547,0.12617359,0.66286385,0.0,0.07547572,0.0,0.0,0.0,0.65126663,0.0,0.017766409,0.0,0.133482,0.37624905,0.0,0.13240129,0.0,0.0,0.78182274,0.0,0.12666975,0.17406648,0.020455953,0.2844259,0.015287545,0.43822852,0.25446892,0.0,0.0,0.0,0.0,0.67348504,0.0,0.41418034,0
9,0.0,0.0016596206,0.0,0.0,0.0,0.0,0.047999073,0.0,0.0,0.0,0.015775502,0.086979255,0.016899215,0.0065225624,0.0,0.0,0.13389197,0.14458583,0.0007682778,0.0,0.021382092,0.0,0.0,0.0,0.0723974,0.0,0.020747814,0.0,0.23853303,0.0,0.0,0.16558489,0.002782913,0.0,0.1979826,0.0,0.0,0.10705489,0.0,0.05385024,0.0,0.0,0.0,0.040619086,0.26740932,0.0,0.0,0.0,0.16323312,0.0,0.0,0.07224409,0.0,0.09077132,0.0,0.10539423,0.13894053,0.06916562,0.0,0.10803054,0.0,0.09495328,0.0,0.0,0.0,0.0,0.0,0.11002757,0.067124784,0.25198308,0.002249822,0.0,0.13074106,0.2351815,0.05342004,0.0,0.0,0.0,0.03242964,0.0,0.0,0.049017176,0.19768494,0.14982395,0.23146573,0.049939495,0.101831205,0.005685333,0.20722917,0.0,0.0,0.0,0.0,0.0,0.0,0.116151206,0.17723742,0.0,0.0,0.090592176,0.0,0.0,0.029283091,0.0,0.20619851,0.055169426,0.0,0.0,0.0,0.07149049,0.0,0.05673025,0.020939786,0.0,0.0,0.0,0.10440384,0.14927442,0.047195163,0.0051696375,0.10306535,0.0,0.0,0.0,0.0,0.04954346,0.106112346,0.33994237,0
10,0.0,0.13176534,0.0,0.0,0.0,0.0,0.28170174,0.11991133,0.0,0.0,0.12776251,0.41445622,0.0,0.0,0.0,0.0,0.22964714,0.060931865,0.0,0.0,0.35738832,0.52135235,0.0,0.0,0.317367,0.09056437,0.0,0.0,0.47884828,0.0,0.1529203,0.11861542,0.046088897,0.0,0.7229241,0.0,0.015193671,0.07181418,0.0,0.028783135,0.026757196,0.0,0.0,0.06363513,0.655184,0.04595786,0.0,0.0,0.5813794,0.0,0.0,0.19109687,0.14317949,0.26861084,0.0,0.14085035,0.12002054,0.0,0.0,0.618404,0.0,0.1130023,0.36832055,0.0,0.0,0.0,0.0,0.0,0.16772309,0.5273295,0.094718195,0.0,0.6080523,0.39564157,0.14458391,0.060749955,0.07087362,0.0,0.0,0.0,0.0,0.19147295,0.16070035,0.6019228,0.37747234,0.07814419,0.19196263,0.11812951,0.39471626,0.0,0.054585718,0.0,0.0,0.0,0.38231418,0.26854613,0.3896483,0.0,0.031256944,0.0,0.0,0.0,0.36271146,0.0,0.14292482,0.10962797,0.08940491,0.1619214,0.0,0.20829365,0.0,0.0,0.5060594,0.025897803,0.0,0.09839067,0.08534149,0.3514613,0.066556364,0.26950964,0.11721538,0.0,0.0,0.0,0.1088361,0.4376063,0.0,0.4810692,0
